證券代碼,年月日,開盤價(元),最高價(元),最低價(元),收盤價(元),成交量(千股),外資買賣超(千股),投信買賣超(千股),自營買賣超(千股),外資總投資股率%,投信持股率%,自營持股率%
2330 台積電,3/17/2011,51.16,51.7,50.32,51.62,"105,442","-50,407","-3,810","1,096",71.86,1.02,0.14
2330 台積電,3/18/2011,51.93,52.38,51.47,52.31,"55,721","-16,705","1,216",-775,71.79,1.02,0.14
2330 台積電,3/21/2011,52.31,52.92,52.08,52.84,"36,534","1,808",-433,"-1,658",71.8,1.02,0.13
2330 台積電,3/22/2011,53.23,53.23,52.38,52.54,"34,736","-12,627",-306,"-1,084",71.75,1.02,0.13
2330 台積電,3/23/2011,52.92,52.92,52.16,52.61,"31,238","-2,767",-341,-269,71.74,1.02,0.13
2330 台積電,3/24/2011,52.92,53.69,52.84,53.15,"44,747",510,66,"2,364",71.73,1.02,0.14
2330 台積電,3/25/2011,53.92,54.53,53.61,54.53,"51,712","20,777",991,-624,71.82,1.02,0.13
2330 台積電,3/28/2011,54.07,54.38,53.84,54.38,"31,030","4,166",-305,874,71.83,1.02,0.14
2330 台積電,3/29/2011,54.07,54.53,53.92,54.22,"34,871","4,873",566,452,71.85,1.02,0.14
2330 台積電,3/30/2011,53.84,54.22,53.61,53.84,"60,975","-15,035",540,404,71.79,1.03,0.14
2330 台積電,3/31/2011,54.38,54.38,53.61,54.07,"46,429","-2,910",-107,-162,71.78,1.02,0.14
2330 台積電,4/1/2011,54.15,54.22,53.69,54.15,"30,274","4,307",-708,462,71.8,1.02,0.14
2330 台積電,4/6/2011,54.76,55.83,54.76,55.83,"114,460","34,601","1,654","2,465",71.93,1.02,0.15
2330 台積電,4/7/2011,55.91,55.91,55.37,55.75,"45,215","12,170","1,881","1,036",71.98,1.03,0.15
2330 台積電,4/8/2011,55.83,55.91,55.45,55.83,"65,763","31,322","-1,782","-1,842",72.1,1.02,0.14
2330 台積電,4/11/2011,55.91,55.91,54.3,54.45,"62,602","-7,517","-1,383",459,72.07,1.02,0.15
2330 台積電,4/12/2011,53.99,54.15,53.69,53.69,"45,964","-5,835","-2,050","1,244",72.05,1.01,0.15
2330 台積電,4/13/2011,53.69,54.22,53.61,54.15,"27,891","2,833",-60,"1,106",72.06,1.01,0.15
2330 台積電,4/14/2011,53.84,53.99,53.3,53.46,"53,756","-28,406",-44,"1,013",71.95,1.01,0.16
2330 台積電,4/15/2011,53.61,53.61,52.92,53,"52,231","-18,499",-190,-705,71.88,1.01,0.16
2330 台積電,4/18/2011,53.46,53.46,52.69,52.84,"27,185","-8,388","-1,018","-1,155",71.84,1.01,0.15
2330 台積電,4/19/2011,52.46,52.46,52.08,52.16,"42,733","-22,632",-236,-898,71.76,1.01,0.15
2330 台積電,4/20/2011,52.84,53.46,52.46,53.46,"48,244","4,838",-952,-818,71.78,1,0.15
2330 台積電,4/21/2011,54.15,54.61,53.84,54.15,"50,937","21,876",-914,-867,71.86,1,0.14
2330 台積電,4/22/2011,54.3,54.38,53.84,54.3,"25,371","7,907",-507,-325,71.89,1,0.14
2330 台積電,4/25/2011,54.38,54.45,53.69,53.84,"22,103","-5,079",-693,-519,71.88,0.99,0.14
2330 台積電,4/26/2011,53.38,53.84,52.92,53.84,"31,931","-7,690",-752,196,71.85,0.99,0.14
2330 台積電,4/27/2011,54.76,55.68,54.76,55.37,"59,307","32,172","1,545",-930,71.98,1,0.14
2330 台積電,4/28/2011,56.21,56.44,55.83,55.91,"83,614","56,153",992,"-4,569",72.21,1,0.12
2330 台積電,4/29/2011,56.44,56.6,55.83,56.06,"93,588","53,943","2,870","-3,229",72.42,1.01,0.12
2330 台積電,5/3/2011,56.6,57.29,56.37,57.13,"81,669","57,624","1,049",37,72.66,1.02,0.12
2330 台積電,5/4/2011,56.98,56.98,55.91,56.52,"46,678","9,352",506,935,72.69,1.02,0.12
2330 台積電,5/5/2011,56.67,57.29,56.37,57.29,"45,484","23,514",523,"1,011",72.78,1.02,0.12
2330 台積電,5/6/2011,57.44,57.9,56.98,57.44,"54,111","25,798",937,661,72.88,1.02,0.13
2330 台積電,5/9/2011,57.9,58.28,57.59,57.82,"64,708","25,893",331,353,72.98,1.02,0.13
2330 台積電,5/10/2011,57.9,57.9,56.98,56.98,"43,355","10,566",295,-173,73.02,1.03,0.13
2330 台積電,5/11/2011,57.67,57.67,57.13,57.44,"43,256","19,247",335,-357,73.09,1.03,0.12
2330 台積電,5/12/2011,56.83,58.21,56.75,57.98,"59,055","23,839","1,469",-182,73.19,1.03,0.12
2330 台積電,5/13/2011,58.21,58.28,57.82,58.13,"40,118","5,489",838,162,73.21,1.04,0.12
2330 台積電,5/16/2011,58.13,58.13,57.21,57.36,"34,105",114,848,180,73.21,1.04,0.13
2330 台積電,5/17/2011,57.13,58.21,57.13,57.9,"41,402","3,768",-421,-379,73.22,1.04,0.12
2330 台積電,5/18/2011,57.67,58.05,57.36,57.67,"28,263","-4,445",44,"1,284",73.21,1.04,0.13
2330 台積電,5/19/2011,57.36,58.44,57.36,57.59,"58,823","6,535",309,"1,241",73.23,1.04,0.13
2330 台積電,5/20/2011,58.21,58.21,57.36,57.82,"33,000","4,195",353,-198,73.25,1.04,0.13
2330 台積電,5/23/2011,57.21,57.82,57.06,57.52,"39,033","-5,705","1,835",243,73.23,1.05,0.13
2330 台積電,5/24/2011,57.36,57.52,56.83,57.29,"34,788","5,211","1,989","1,204",73.24,1.06,0.14
2330 台積電,5/25/2011,56.83,57.36,56.14,57.06,"59,580","-18,001",937,427,73.17,1.06,0.14
2330 台積電,5/26/2011,57.44,57.44,56.67,56.83,"33,240","-3,277","1,483",326,73.16,1.06,0.14
2330 台積電,5/27/2011,56.52,57.06,56.52,56.67,"49,929","-13,317",300,995,73.11,1.07,0.15
2330 台積電,5/30/2011,56.67,57.67,56.67,57.52,"33,733","1,888",292,989,73.11,1.07,0.15
2330 台積電,5/31/2011,57.82,58.89,57.75,58.74,"62,918","26,893",504,"2,466",73.21,1.07,0.15
2330 台積電,6/1/2011,58.44,59.2,58.44,58.97,"45,321","16,176","2,064",493,73.28,1.08,0.15
2330 台積電,6/2/2011,58.44,59.28,58.44,58.51,"61,881","5,715",232,372,73.31,1.08,0.15
2330 台積電,6/3/2011,58.97,59.12,58.28,59.12,"36,770","2,205",290,"2,440",73.32,1.08,0.16
2330 台積電,6/7/2011,59.12,59.89,58.66,59.35,"41,425","9,524","-1,459",-452,73.06,1.07,0.16
2330 台積電,6/8/2011,59.05,59.74,59.05,59.35,"58,253","6,964",120,301,73.09,1.07,0.16
2330 台積電,6/9/2011,59.74,59.74,58.82,58.89,"36,964","2,284",213,"1,185",73.1,1.07,0.17
2330 台積電,6/10/2011,58.97,59.35,57.52,57.67,"55,348","-12,369",213,"-1,104",73.05,1.07,0.16
2330 台積電,6/13/2011,57.06,57.44,56.6,57.21,"72,548","-21,438",282,828,72.97,1.08,0.17
2330 台積電,6/14/2011,57.06,58.51,57.06,58.36,"52,975","1,417",119,509,72.97,1.08,0.17
2330 台積電,6/15/2011,58.97,59.28,58.28,58.97,"91,840","22,089",959,-474,73.06,1.08,0.17
2330 台積電,6/16/2011,58.21,58.36,57.75,57.82,"63,134","-3,179",276,"1,860",73.05,1.08,0.17
2330 台積電,6/17/2011,57.44,57.52,56.75,56.83,"91,732","-16,840","-1,068",831,73,1.08,0.18
2330 台積電,6/20/2011,57.13,57.75,56.75,57.36,"31,787",-526,-713,"2,060",72.99,1.07,0.19
2330 台積電,6/21/2011,57.75,58.36,57.67,58.13,"42,663","8,175","1,392","2,815",73.04,1.08,0.2
2330 台積電,6/22/2011,58.44,58.44,57.13,57.44,"46,702","-4,983",-578,-315,72.92,1.08,0.2
2330 台積電,6/23/2011,57.21,57.36,56.52,56.83,"70,233","1,452",-477,"4,534",72.92,1.08,0.21
2330 台積電,6/24/2011,56.37,56.37,55.07,55.83,"86,769","-7,150",-489,"2,687",72.71,1.07,0.22
2330 台積電,6/27/2011,55.14,55.22,54.84,55.14,"65,176","-9,307",632,"3,229",72.49,1.08,0.24
2330 台積電,6/28/2011,55.22,55.6,54.99,55.52,"101,716","-30,221","-2,502","9,426",72.23,1.07,0.27
2330 台積電,6/29/2011,56.64,57.6,56.24,57.04,"93,105","15,558",-416,"-5,150",72.26,1.06,0.25
2330 台積電,6/30/2011,57.04,57.68,56.96,57.68,"48,913","7,227",-196,"-2,178",72.44,1.77,0.04
2330 台積電,7/1/2011,57.68,58.32,57.52,58.16,"41,924","5,963",-307,-685,72.49,1.77,0.04
2330 台積電,7/4/2011,59.04,59.04,58.4,58.72,"44,330","15,058",-435,"-1,723",72.57,1.76,0.03
2330 台積電,7/5/2011,58.48,58.56,57.84,58.48,"39,009","3,662","-3,726","-1,260",72.56,1.75,0.03
2330 台積電,7/6/2011,58.48,58.64,57.92,58.16,"43,443","-1,467","-2,416",-910,72.71,1.74,0.02
2330 台積電,7/7/2011,57.6,57.76,57.12,57.2,"47,743","-12,256","-2,570","2,760",72.67,1.73,0.03
2330 台積電,7/8/2011,57.6,58.16,57.52,57.92,"52,961","30,585","-5,053","-3,695",72.79,1.71,0.02
2330 台積電,7/11/2011,58,58,56.08,56.96,"52,112","-14,923","-3,258",478,72.71,1.7,0.02
2330 台積電,7/12/2011,56.4,56.56,56,56.16,"40,008","-8,147","-1,707","1,820",72.7,1.69,0.03
2330 台積電,7/13/2011,56.32,57.92,56,57.68,"69,109","26,709",20,"2,358",72.81,1.69,0.04
2330 台積電,7/14/2011,56.32,57.04,56,56.48,"54,411","-33,566","-1,685","4,122",72.69,1.69,0.05
2330 台積電,7/15/2011,55.92,56.08,55.52,55.84,"89,121","-57,302","-1,536","5,016",72.42,1.68,0.07
2330 台積電,7/18/2011,55.68,56.08,55.44,55.68,"37,965","-15,483",965,"2,770",72.37,1.68,0.08
2330 台積電,7/19/2011,55.6,55.76,54.73,54.73,"57,459","-27,295",-578,"1,590",72.27,1.68,0.09
2330 台積電,7/20/2011,55.68,57.28,55.44,57.2,"58,272","25,359","-3,241",159,72.36,1.67,0.09
2330 台積電,7/21/2011,57.04,57.2,56.4,57.2,"33,277","1,180",-939,-512,72.37,1.67,0.09
2330 台積電,7/22/2011,57.84,57.84,57.28,57.52,"38,243","13,860",-204,-821,72.42,1.66,0.08
2330 台積電,7/25/2011,57.84,57.92,57.04,57.52,"34,963","19,224",-398,"-1,427",72.5,1.66,0.08
2330 台積電,7/26/2011,57.76,58.88,57.76,58.88,"53,159","27,101",858,"-1,023",72.6,1.67,0.07
2330 台積電,7/27/2011,58.88,59.04,58.32,58.64,"45,636","10,496","1,759","-1,090",72.63,1.67,0.07
2330 台積電,7/28/2011,58.16,58.64,57.76,58.32,"33,720","6,441","-1,342","-1,422",72.65,1.67,0.06
2330 台積電,7/29/2011,57.36,57.84,56.96,57.52,"60,692","-6,496",-48,-699,72.63,1.67,0.1
2330 台積電,8/1/2011,57.52,58.16,57.52,58,"41,138","11,300",173,629,72.71,1.67,0.1
2330 台積電,8/2/2011,57.52,57.6,56.88,57.04,"33,521","-3,656",-729,-5,72.75,1.67,0.1
2330 台積電,8/3/2011,56,56.32,55.76,56,"46,025","-6,462","-2,906","3,028",72.74,1.65,0.11
2330 台積電,8/4/2011,55.6,56.48,55.6,55.92,"45,103","-3,371",134,"3,682",72.73,1.66,0.13
2330 台積電,8/5/2011,52.73,54.33,52.73,53.21,"89,690","-38,273","1,606","6,439",72.59,1.66,0.15
2330 台積電,8/8/2011,52.73,53.85,51.13,52.09,"97,536","-45,154","2,010","6,678",72.44,1.67,0.18
2330 台積電,8/9/2011,49.93,52.01,49.69,50.57,"116,036","-66,853","1,113","8,466",72.3,1.67,0.21
2330 台積電,8/10/2011,52.01,53.53,51.93,52.57,"109,804","-36,847","2,435","1,436",72.18,1.68,0.22
2330 台積電,8/11/2011,51.61,53.37,51.13,53.05,"54,377","-1,588",427,"1,161",72.22,1.68,0.22
2330 台積電,8/12/2011,53.69,54.01,52.01,52.01,"64,348","-12,780",247,"-2,816",72.18,1.69,0.21
2330 台積電,8/15/2011,53.45,53.45,52.65,53.37,"40,240","6,388",-436,-785,72.25,1.68,0.21
2330 台積電,8/16/2011,53.37,53.37,52.73,52.73,"39,029","-4,260",17,-838,72.24,1.68,0.2
2330 台積電,8/17/2011,52.73,52.89,52.17,52.57,"35,881","-1,384",-475,-127,72.23,1.68,0.2
2330 台積電,8/18/2011,52.57,52.57,50.57,51.45,"73,320","-24,536",534,266,72.14,1.68,0.21
2330 台積電,8/19/2011,50.41,51.05,50.33,51.05,"49,269","7,852",-269,"1,246",72.17,1.68,0.21
2330 台積電,8/22/2011,50.81,52.33,50.33,51.93,"46,371","8,596","1,688","3,917",72.21,1.69,0.23
2330 台積電,8/23/2011,51.93,53.61,51.93,53.37,"46,548","16,874",625,"3,273",72.28,1.69,0.24
2330 台積電,8/24/2011,54.09,54.09,53.05,53.93,"50,480","3,403","1,551",-170,72.32,1.7,0.24
2330 台積電,8/25/2011,53.85,54.01,53.05,53.53,"30,883","5,321",-880,388,72.34,1.69,0.24
2330 台積電,8/26/2011,53.61,54.57,53.53,54.25,"40,513","10,824","1,045","1,204",72.38,1.7,0.24
2330 台積電,8/29/2011,54.81,55.84,54.41,55.44,"38,635","14,026","4,006",864,72.44,1.71,0.25
2330 台積電,8/30/2011,56.16,56.16,54.81,55.12,"33,757","-1,970","1,722",-485,72.44,1.72,0.24
2330 台積電,8/31/2011,55.2,55.44,54.17,55.44,"47,789","-2,586",-372,-491,72.4,1.72,0.25
2330 台積電,9/1/2011,55.44,55.76,54.81,54.81,"47,994","13,630",933,"-3,083",72.47,1.72,0.24
2330 台積電,9/2/2011,55.52,55.52,53.61,53.93,"44,964","-18,857",566,-254,72.39,1.73,0.24
2330 台積電,9/5/2011,52.81,53.61,52.65,53.21,"49,912","-11,426",777,-742,72.35,1.73,0.23
2330 台積電,9/6/2011,53.13,53.69,52.81,52.81,"40,850","-6,109",493,836,72.32,1.73,0.24
2330 台積電,9/7/2011,53.53,54.81,53.37,54.81,"40,117","10,321","3,165","2,284",72.38,1.74,0.25
2330 台積電,9/8/2011,55.6,55.6,54.65,54.89,"43,046","1,760","5,035","-1,101",72.43,1.76,0.24
2330 台積電,9/9/2011,55.52,56,55.05,55.36,"38,350","13,837","1,000",185,72.48,1.77,0.24
2330 台積電,9/13/2011,55.6,55.92,54.65,54.65,"34,951","-5,684","4,870",392,72.46,1.78,0.24
2330 台積電,9/14/2011,55.52,55.6,53.45,53.69,"60,845","-4,278","2,901","3,264",72.46,1.8,0.26
2330 台積電,9/15/2011,55.12,55.76,54.73,55.2,"44,236","13,860","1,707","3,008",72.51,1.8,0.27
2330 台積電,9/16/2011,56.24,57.52,56.16,56.8,"78,609","41,631","-1,338",64,72.67,1.8,0.27
2330 台積電,9/19/2011,57.04,57.28,56.48,56.88,"28,798","8,100",-476,-129,72.69,1.8,0.27
2330 台積電,9/20/2011,56.72,57.28,55.68,56.32,"46,911","4,137",-641,424,72.72,1.79,0.27
2330 台積電,9/21/2011,56.72,57.6,56.64,57.52,"54,414","32,044",663,583,72.84,1.8,0.27
2330 台積電,9/22/2011,56.08,56.32,55.12,55.12,"64,921","-26,361",702,838,72.73,1.8,0.27
2330 台積電,9/23/2011,54.49,55.05,53.85,53.93,"89,409","-24,091","4,092","4,000",72.63,1.81,0.29
2330 台積電,9/26/2011,54.09,54.57,53.45,53.69,"61,686","-9,253","4,089","4,080",72.53,1.83,0.31
2330 台積電,9/27/2011,55.05,56.08,54.89,55.84,"56,719","22,064","2,748",-234,72.57,1.84,0.3
2330 台積電,9/28/2011,56.56,56.64,55.76,56.16,"46,783","14,724","1,264","-1,463",72.6,1.84,0.3
2330 台積電,9/29/2011,55.6,56.64,55.36,56.16,"39,956","14,960",-289,-646,72.66,1.84,0.3
2330 台積電,9/30/2011,56.16,56.56,55.12,55.92,"60,517","4,240",869,-829,72.68,1.54,0.3
2330 台積電,10/3/2011,55.92,55.92,54.41,54.81,"33,968","-12,493",57,-229,72.63,1.54,0.3
2330 台積電,10/4/2011,55.92,55.92,54.49,55.2,"36,568","9,460",479,"1,361",72.66,1.54,0.3
2330 台積電,10/5/2011,55.05,55.68,54.89,55.2,"36,349","-6,178",459,"1,284",72.64,1.54,0.31
2330 台積電,10/6/2011,55.68,55.84,54.89,55.12,"57,263","-6,705",656,"1,357",72.61,1.55,0.31
2330 台積電,10/7/2011,55.52,55.6,54.89,55.2,"47,924","3,647","-2,104",-353,72.63,1.54,0.31
2330 台積電,10/11/2011,55.92,56.24,55.6,55.92,"55,726","15,830",-304,-69,72.68,1.54,0.31
2330 台積電,10/12/2011,56.32,56.32,55.6,56.24,"41,639","14,205","-2,815",-282,72.72,1.53,0.31
2330 台積電,10/13/2011,55.76,56.24,54.97,56.24,"58,476","18,734","-6,006","-1,182",72.77,1.5,0.31
2330 台積電,10/14/2011,56.56,56.56,55.84,56.16,"38,790","21,681","-1,084",-322,72.85,1.5,0.3
2330 台積電,10/17/2011,56.56,56.8,56.32,56.8,"39,053","25,171",-630,-83,72.87,1.5,0.3
2330 台積電,10/18/2011,56,56.48,55.92,56.48,"25,859","1,595",566,-61,72.87,1.5,0.3
2330 台積電,10/19/2011,56.72,56.8,56.08,56.8,"32,281","9,021",673,"1,609",72.91,1.5,0.31
2330 台積電,10/20/2011,56.32,56.48,55.6,55.68,"27,287","-4,737","1,695",498,72.89,1.51,0.31
2330 台積電,10/21/2011,56.48,56.48,55.6,56.16,"17,965","5,418",-960,"1,711",72.91,1.51,0.32
2330 台積電,10/24/2011,56.88,57.44,56.88,57.28,"50,146","37,995",807,799,73.05,1.51,0.32
2330 台積電,10/25/2011,57.36,57.52,56.72,57.12,"43,178",-665,494,-42,73.05,1.51,0.32
2330 台積電,10/26/2011,57.04,57.52,56.8,57.44,"25,727","12,285",505,"2,197",73.1,1.51,0.33
2330 台積電,10/27/2011,57.52,57.68,57.04,57.44,"39,438","11,593",-483,"1,052",73.15,1.51,0.33
2330 台積電,10/28/2011,58.72,59.12,57.6,58.4,"93,382","49,577",45,108,73.34,1.51,0.33
2330 台積電,10/31/2011,58.72,58.96,58.4,58.8,"46,791","24,958",259,-294,73.43,1.51,0.33
2330 台積電,11/1/2011,58.72,59.12,58.32,58.96,"37,363","21,579",-17,877,73.52,1.51,0.34
2330 台積電,11/2/2011,58.4,59.04,57.84,59.04,"34,693","5,508",990,"1,052",73.54,1.52,0.34
2330 台積電,11/3/2011,59.28,59.28,57.76,58.72,"43,447","-1,492",750,608,73.53,1.52,0.34
2330 台積電,11/4/2011,59.52,59.84,59.04,59.6,"57,309","32,655",581,"1,130",73.66,1.52,0.35
2330 台積電,11/7/2011,59.92,60.08,59.36,59.92,"29,685","16,780",772,-293,73.72,1.52,0.35
2330 台積電,11/8/2011,59.92,59.92,59.12,59.52,"21,482","5,758","-1,431",-198,73.75,1.52,0.35
2330 台積電,11/9/2011,59.84,59.84,59.2,59.2,"20,575","6,008",-244,-206,73.77,1.52,0.35
2330 台積電,11/10/2011,57.92,58.64,57.92,58,"49,448","-5,193",61,"1,482",73.75,1.52,0.35
2330 台積電,11/11/2011,58.72,58.8,58,58.64,"27,527",-720,"2,551",397,73.74,1.53,0.35
2330 台積電,11/14/2011,59.84,60.72,59.6,60.64,"63,725","45,857","1,632",115,73.92,1.53,0.35
2330 台積電,11/15/2011,60.32,60.72,59.92,60.72,"37,165","23,017",-443,-269,74.01,1.53,0.35
2330 台積電,11/16/2011,60.72,60.72,59.84,60.24,"39,988","17,665",-263,-11,74.08,1.53,0.35
2330 台積電,11/17/2011,60.08,60.72,59.76,60.48,"34,944","7,163","4,177",103,74.1,1.55,0.35
2330 台積電,11/18/2011,59.92,60.08,58.88,59.28,"56,459","-4,215","2,238","1,668",74.09,1.56,0.36
2330 台積電,11/21/2011,58.48,59.04,58.32,58.56,"23,406","-2,063",844,"3,460",74.1,1.56,0.37
2330 台積電,11/22/2011,60.08,60.08,58.96,59.12,"47,492","17,826","1,965","3,182",74.16,1.57,0.39
2330 台積電,11/23/2011,59.12,59.52,58.4,58.64,"43,984","-2,848","1,592","1,921",74.15,1.57,0.39
2330 台積電,11/24/2011,58.24,58.48,58,58.16,"47,608","-6,533","4,556","1,549",74.13,1.59,0.4
2330 台積電,11/25/2011,58.32,58.56,56.96,57.2,"38,314","-8,403",329,854,74.09,1.59,0.4
2330 台積電,11/28/2011,57.2,59.44,57.2,58.8,"34,957","1,441","2,476",383,74.11,1.6,0.4
2330 台積電,11/29/2011,58.96,59.28,58.24,58.8,"42,724","9,088",-392,863,74.14,1.6,0.41
2330 台積電,11/30/2011,59.12,59.6,58.32,59.6,"51,449","15,674",229,-626,74.2,1.6,0.4
2330 台積電,12/1/2011,60.32,61.2,60.32,61.2,"78,593","53,898","1,902","1,212",74.41,1.61,0.41
2330 台積電,12/2/2011,61.2,61.36,60.24,60.72,"35,343","15,563","-1,899",188,74.47,1.6,0.41
2330 台積電,12/5/2011,60.72,60.96,60.24,60.96,"30,150","15,747","-2,552",-132,74.53,1.59,0.41
2330 台積電,12/6/2011,60.96,60.96,60.16,60.24,"43,140","10,542","1,354",-170,74.59,1.6,0.41
2330 台積電,12/7/2011,61.12,61.12,60.24,61.04,"40,912","25,688","1,856",123,74.69,1.6,0.41
2330 台積電,12/8/2011,61.28,61.28,60.16,60.96,"31,710","6,596",661,-434,74.72,1.61,0.4
2330 台積電,12/9/2011,60.72,60.72,58.72,59.2,"42,027","-5,581",-295,291,74.69,1.6,0.41
2330 台積電,12/12/2011,60,60.08,59.2,59.92,"28,589","4,497",436,-107,74.71,1.61,0.41
2330 台積電,12/13/2011,58.88,60.08,58.88,60.08,"31,354","6,172",285,107,74.74,1.61,0.41
2330 台積電,12/14/2011,60,60,59.04,59.52,"29,240",-825,391,400,74.73,1.61,0.41
2330 台積電,12/15/2011,59.2,59.2,57.92,57.92,"36,001","-14,997",408,300,74.68,1.61,0.41
2330 台積電,12/16/2011,58.16,58.64,57.92,58.08,"22,604",311,50,914,74.68,1.61,0.41
2330 台積電,12/19/2011,58.72,58.72,57.52,57.92,"24,542","1,602",-546,"1,139",74.68,1.61,0.42
2330 台積電,12/20/2011,58.24,58.24,57.52,58.16,"27,359","1,015",192,710,74.69,1.61,0.42
2330 台積電,12/21/2011,59.84,60.72,59.2,60.72,"54,091","20,340",739,"1,749",74.77,1.61,0.43
2330 台積電,12/22/2011,60.16,60.32,59.44,59.92,"26,771","-7,483",336,"1,194",74.74,1.61,0.43
2330 台積電,12/23/2011,60.56,60.56,59.6,60.24,"30,276","2,287","-1,496",-85,74.75,1.61,0.43
2330 台積電,12/26/2011,60.24,60.32,59.68,59.92,"11,335",635,"-1,740",-101,74.75,1.6,0.43
2330 台積電,12/27/2011,59.76,60.32,59.68,60.32,"14,641","6,499","-1,025",889,74.77,1.6,0.43
2330 台積電,12/28/2011,60.16,60.48,59.84,60.48,"20,046","5,600",22,770,74.79,1.6,0.44
2330 台積電,12/29/2011,60.24,60.64,60.08,60.56,"24,790","15,355",241,362,74.85,1.6,0.44
2330 台積電,12/30/2011,60.48,60.64,59.84,60.56,"32,283","8,737",-131,-241,74.89,1.66,0.02
2330 台積電,1/2/2012,59.92,60.24,59.68,59.92,"14,945","2,482",-331,482,74.9,1.66,0.03
2330 台積電,1/3/2012,60.32,60.64,60.08,60.48,"21,223","11,161",-130,484,74.94,1.66,0.03
2330 台積電,1/4/2012,60.8,60.8,60.32,60.56,"34,126","1,652",-473,-126,74.95,1.66,0.03
2330 台積電,1/5/2012,60.72,60.72,60.16,60.72,"28,076","8,923","-1,417",953,74.98,1.65,0.03
2330 台積電,1/6/2012,60.64,60.64,59.84,60.4,"30,123","-4,870","-2,651",295,74.96,1.64,0.03
2330 台積電,1/9/2012,60.08,60.4,59.6,60.4,"27,655","1,022","-3,705",270,74.97,1.63,0.03
2330 台積電,1/10/2012,60.72,61.12,60.56,61.12,"62,064","33,038","-1,788",-298,75.09,1.62,0.03
2330 台積電,1/11/2012,61.36,61.52,60.8,61.12,"44,295","9,431","-1,720",76,75.13,1.61,0.03
2330 台積電,1/12/2012,61.28,61.6,61.12,61.52,"55,520","24,591","-2,605",206,75.23,1.6,0.03
2330 台積電,1/13/2012,61.68,62.32,61.52,61.92,"57,757","31,955","-1,377",191,75.35,1.6,0.03
2330 台積電,1/16/2012,60.8,61.44,59.6,60.16,"37,711","-9,306","-3,956",-144,75.31,1.58,0.03
2330 台積電,1/17/2012,60.64,60.64,59.84,60.4,"43,995","7,724","-8,045",590,75.34,1.55,0.04
2330 台積電,1/18/2012,60.64,61.28,60.4,61.28,"57,181","23,659","-7,346",345,75.43,1.52,0.04
2330 台積電,1/30/2012,62.32,63.51,61.68,62.87,"147,548","45,411","-3,227",543,75.61,1.51,0.04
2330 台積電,1/31/2012,62.4,62.71,60.96,62.71,"87,917","8,855","-1,818",-520,75.64,1.5,0.04
2330 台積電,2/1/2012,61.92,62.08,61.28,61.52,"47,222","4,135","-6,581","-1,578",75.66,1.48,0.04
2330 台積電,2/2/2012,61.92,61.92,60.8,61.36,"54,065","11,035","-6,385",-935,75.7,1.45,0.03
2330 台積電,2/3/2012,60.96,61.04,60.4,60.88,"49,361","-20,414","-1,922","-1,872",75.62,1.45,0.03
2330 台積電,2/4/2012,61.04,61.28,60.72,61.12,"22,960","-3,710","-1,761","-2,390",75.62,1.44,0.02
2330 台積電,2/6/2012,61.76,61.92,61.2,61.84,"47,596","18,774",-535,"-1,115",75.68,1.44,0.01
2330 台積電,2/7/2012,61.92,61.92,61.36,61.84,"30,008","8,299",-794,69,75.71,1.44,0.01
2330 台積電,2/8/2012,61.92,61.92,61.44,61.92,"35,600","3,569","-4,338",-45,75.74,1.42,0.01
2330 台積電,2/9/2012,61.52,62.32,61.12,62.32,"70,988","6,668","-3,339","-1,963",75.76,1.41,0
2330 台積電,2/10/2012,62.32,62.32,61.28,61.44,"47,270","12,488","-2,262","-3,149",75.81,1.4,0
2330 台積電,2/13/2012,61.04,61.6,60.88,61.2,"36,415","1,356",-759,-137,75.83,1.39,0
2330 台積電,2/14/2012,61.6,61.84,60.88,61.76,"42,110","14,902","-1,849","-3,015",75.89,1.39,0
2330 台積電,2/15/2012,62,62.71,62,62.71,"71,500","26,154","-1,022","-1,082",75.99,1.38,0
2330 台積電,2/16/2012,62.71,63.03,62.32,62.71,"59,907","21,950","-1,123","-2,286",76.08,1.38,0
2330 台積電,2/17/2012,63.51,64.79,63.43,63.91,"78,979","30,843",515,200,76.2,1.38,0
2330 台積電,2/20/2012,64.39,64.55,63.67,63.91,"31,810","4,951",802,"-2,243",76.21,1.38,0
2330 台積電,2/21/2012,63.91,63.91,63.35,63.91,"28,138","11,114",-23,"-1,975",76.26,1.38,0
2330 台積電,2/22/2012,63.83,63.91,63.11,63.67,"41,142","9,104","-2,576",549,76.3,1.37,0
2330 台積電,2/23/2012,63.11,63.43,62.08,62.4,"59,975","-14,088","-2,156",-84,76.25,1.37,0
2330 台積電,2/24/2012,61.92,63.19,61.68,63.19,"41,026","1,247","-1,593","-2,060",76.26,1.36,0
2330 台積電,2/29/2012,64.07,64.79,63.43,64.79,"78,339","39,942",-164,770,76.42,1.36,0.03
